CMS SCHEDULE,YEAR,EFF_DATE,GEOGRAPHY,HCPCS,MOD,SHORTDESC,WORK RVU,NON-FAC PE RVU,FACILITY PE RVU,MP RVU,PW GPCI,PE GPCI,MP GPCI,CONV FACTOR,FILE_NAME,NF RVUS,F RVUS,NF RATE,F RATE
1. PFS,2025,2025-01-01,NATIONAL,27340,,Removal of kneecap bursa,4.32,6.47,6.47,0.86,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,11.649999999999999,11.649999999999999,376.83672499999994,376.83672499999994
1. PFS,2025,2025-01-01,NATIONAL,27345,,Removal of knee cyst,6.09,7.78,7.78,1.23,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,15.100000000000001,15.100000000000001,488.43215000000004,488.43215000000004
1. PFS,2025,2025-01-01,NATIONAL,27347,,Remove knee cyst,6.73,8.22,8.22,1.35,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,16.3,16.3,527.2479500000001,527.2479500000001
1. PFS,2025,2025-01-01,NATIONAL,27350,,Removal of kneecap,8.66,9.73,9.73,1.74,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,20.13,20.13,651.135045,651.135045
1. PFS,2025,2025-01-01,NATIONAL,27355,,Remove femur lesion,8.0,9.14,9.14,1.64,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,18.78,18.78,607.46727,607.46727
1. PFS,2025,2025-01-01,NATIONAL,27356,,Remove femur lesion/graft,10.09,10.57,10.57,2.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,22.73,22.73,735.235945,735.235945
1. PFS,2025,2025-01-01,NATIONAL,27357,,Remove femur lesion/graft,11.16,11.58,11.58,2.25,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,24.990000000000002,24.990000000000002,808.3390350000001,808.3390350000001
1. PFS,2025,2025-01-01,NATIONAL,27358,,Remove femur lesion/fixation,4.73,2.5,2.5,0.97,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,8.200000000000001,8.200000000000001,265.2413,265.2413
1. PFS,2025,2025-01-01,NATIONAL,27360,,Partial removal leg bone(s),11.46,13.68,13.68,2.33,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,27.47,27.47,888.5583549999999,888.5583549999999
1. PFS,2025,2025-01-01,NATIONAL,27364,,Resect thigh/knee tum 5 cm/>,24.49,17.49,17.49,5.39,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,47.37,47.37,1532.2537049999999,1532.2537049999999
1. PFS,2025,2025-01-01,NATIONAL,27365,,Resect femur/knee tumor,32.21,23.19,23.19,6.62,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,62.02,62.02,2006.12993,2006.12993
1. PFS,2025,2025-01-01,NATIONAL,27369,,Njx cntrst kne arthg/ct/mri,0.77,4.28,0.33,0.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,5.15,1.2000000000000002,166.584475,38.8158
1. PFS,2025,2025-01-01,NATIONAL,27372,,Removal of foreign body,5.21,11.49,6.06,1.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,17.77,12.34,574.7973049999999,399.15581
1. PFS,2025,2025-01-01,NATIONAL,27380,,Repair of kneecap tendon,7.45,10.13,10.13,1.47,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,19.05,19.05,616.200825,616.200825
1. PFS,2025,2025-01-01,NATIONAL,27381,,Repair/graft kneecap tendon,10.76,12.17,12.17,2.13,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,25.06,25.06,810.6032899999999,810.6032899999999
1. PFS,2025,2025-01-01,NATIONAL,27385,,Repair of thigh muscle,6.93,10.29,10.29,1.37,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,18.59,18.59,601.321435,601.321435
1. PFS,2025,2025-01-01,NATIONAL,27386,,Repair/graft of thigh muscle,11.13,12.81,12.81,2.21,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,26.150000000000002,26.150000000000002,845.860975,845.860975
1. PFS,2025,2025-01-01,NATIONAL,27390,,Incision of thigh tendon,5.53,7.3,7.3,1.15,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,13.98,13.98,452.20407,452.20407
1. PFS,2025,2025-01-01,NATIONAL,27391,,Incision of thigh tendons,7.49,8.85,8.85,1.53,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,17.87,17.87,578.031955,578.031955
1. PFS,2025,2025-01-01,NATIONAL,27392,,Incision of thigh tendons,9.63,10.32,10.32,1.97,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,21.92,21.92,709.0352800000001,709.0352800000001
1. PFS,2025,2025-01-01,NATIONAL,27393,,Lengthening of thigh tendon,6.59,7.63,7.63,1.28,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,15.499999999999998,15.499999999999998,501.37074999999993,501.37074999999993
1. PFS,2025,2025-01-01,NATIONAL,27394,,Lengthening of thigh tendons,8.79,9.58,9.58,1.8,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,20.169999999999998,20.169999999999998,652.4289049999999,652.4289049999999
1. PFS,2025,2025-01-01,NATIONAL,27395,,Lengthening of thigh tendons,12.24,12.25,12.25,2.49,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,26.980000000000004,26.980000000000004,872.7085700000001,872.7085700000001
1. PFS,2025,2025-01-01,NATIONAL,27396,,Transplant of thigh tendon,8.15,9.24,9.24,1.67,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,19.060000000000002,19.060000000000002,616.5242900000001,616.5242900000001
1. PFS,2025,2025-01-01,NATIONAL,27397,,Transplants of thigh tendons,12.66,12.78,12.78,2.59,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,28.029999999999998,28.029999999999998,906.6723949999999,906.6723949999999
1. PFS,2025,2025-01-01,NATIONAL,27400,,Revise thigh muscles/tendons,9.33,10.16,10.16,1.91,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,21.400000000000002,21.400000000000002,692.2151,692.2151
1. PFS,2025,2025-01-01,NATIONAL,27403,,Repair of knee cartilage,8.62,9.49,9.49,1.75,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,19.86,19.86,642.40149,642.40149
1. PFS,2025,2025-01-01,NATIONAL,27405,,Repair of knee ligament,9.08,9.88,9.88,1.8,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,20.76,20.76,671.5133400000001,671.5133400000001
1. PFS,2025,2025-01-01,NATIONAL,27407,,Repair of knee ligament,10.85,11.38,11.38,2.23,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,24.46,24.46,791.19539,791.19539
1. PFS,2025,2025-01-01,NATIONAL,27409,,Repair of knee ligaments,13.71,13.02,13.02,2.79,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,29.52,29.52,954.8686799999999,954.8686799999999
1. PFS,2025,2025-01-01,NATIONAL,27412,,Autochondrocyte implant knee,24.74,20.17,20.17,5.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,49.98,49.98,1616.67807,1616.67807
1. PFS,2025,2025-01-01,NATIONAL,27415,,Osteochondral knee allograft,20.0,17.66,17.66,4.09,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,41.75,41.75,1350.466375,1350.466375
1. PFS,2025,2025-01-01,NATIONAL,27416,,Osteochondral knee autograft,14.16,12.87,12.87,2.89,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,29.92,29.92,967.80728,967.80728
1. PFS,2025,2025-01-01,NATIONAL,27418,,Repair degenerated kneecap,11.6,11.25,11.25,2.13,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,24.98,24.98,808.01557,808.01557
1. PFS,2025,2025-01-01,NATIONAL,27420,,Revision of unstable kneecap,10.26,10.59,10.59,2.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,22.900000000000002,22.900000000000002,740.73485,740.73485
1. PFS,2025,2025-01-01,NATIONAL,27422,,Revision of unstable kneecap,10.21,10.54,10.54,2.06,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,22.81,22.81,737.8236649999999,737.8236649999999
1. PFS,2025,2025-01-01,NATIONAL,27424,,Revision/removal of kneecap,10.24,10.65,10.65,2.11,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,23.0,23.0,743.9694999999999,743.9694999999999
1. PFS,2025,2025-01-01,NATIONAL,27425,,Lat retinacular release open,5.39,7.6,7.6,1.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,14.089999999999998,14.089999999999998,455.76218499999993,455.76218499999993
1. PFS,2025,2025-01-01,NATIONAL,27427,,Reconstruction knee,9.79,10.04,10.04,1.88,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,21.709999999999997,21.709999999999997,702.2425149999999,702.2425149999999
1. PFS,2025,2025-01-01,NATIONAL,27428,,Reconstruction knee,15.58,15.39,15.39,3.17,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,34.14,34.14,1104.30951,1104.30951
1. PFS,2025,2025-01-01,NATIONAL,27429,,Reconstruction knee,17.54,17.36,17.36,3.59,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,38.489999999999995,38.489999999999995,1245.0167849999998,1245.0167849999998
1. PFS,2025,2025-01-01,NATIONAL,27430,,Revision of thigh muscles,10.16,10.52,10.52,2.06,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,22.74,22.74,735.55941,735.55941
1. PFS,2025,2025-01-01,NATIONAL,27435,,Incision of knee joint,10.88,11.69,11.69,2.18,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,24.75,24.75,800.575875,800.575875
1. PFS,2025,2025-01-01,NATIONAL,27437,,Revise kneecap,8.93,9.59,9.59,1.8,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,20.32,20.32,657.28088,657.28088
1. PFS,2025,2025-01-01,NATIONAL,27438,,Revise kneecap with implant,11.89,11.45,11.45,2.39,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,25.73,25.73,832.275445,832.275445
1. PFS,2025,2025-01-01,NATIONAL,27440,,Revision of knee joint,11.09,11.09,11.09,2.27,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,24.45,24.45,790.8719249999999,790.8719249999999
1. PFS,2025,2025-01-01,NATIONAL,27441,,Revision of knee joint,11.54,11.33,11.33,2.36,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,25.229999999999997,25.229999999999997,816.1021949999998,816.1021949999998
1. PFS,2025,2025-01-01,NATIONAL,27442,,Revision of knee joint,12.37,11.77,11.77,2.51,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,26.65,26.65,862.0342249999999,862.0342249999999
1. PFS,2025,2025-01-01,NATIONAL,27443,,Revision of knee joint,11.41,11.26,11.26,2.33,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,25.0,25.0,808.6625,808.6625
1. PFS,2025,2025-01-01,NATIONAL,27445,,Revision of knee joint,18.66,15.62,15.62,3.81,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,38.09,38.09,1232.078185,1232.078185
1. PFS,2025,2025-01-01,NATIONAL,27446,,Revision of knee joint,17.13,14.27,14.27,3.47,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,34.87,34.87,1127.922455,1127.922455
1. PFS,2025,2025-01-01,NATIONAL,27447,,Total knee arthroplasty,19.6,15.3,15.3,3.98,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,38.88,38.88,1257.63192,1257.63192
1. PFS,2025,2025-01-01,NATIONAL,27448,,Incision of thigh,11.6,11.37,11.37,2.37,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,25.34,25.34,819.66031,819.66031
1. PFS,2025,2025-01-01,NATIONAL,27450,,Incision of thigh,14.61,13.14,13.14,2.92,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,30.67,30.67,992.0671550000001,992.0671550000001
1. PFS,2025,2025-01-01,NATIONAL,27454,,Realignment of thigh bone,19.17,16.22,16.22,3.91,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,39.3,39.3,1271.2174499999999,1271.2174499999999
1. PFS,2025,2025-01-01,NATIONAL,27455,,Realignment of knee,13.36,13.18,13.18,2.74,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,29.28,29.28,947.10552,947.10552
1. PFS,2025,2025-01-01,NATIONAL,27457,,Realignment of knee,14.03,12.23,12.23,2.84,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,29.099999999999998,29.099999999999998,941.2831499999999,941.2831499999999
1. PFS,2025,2025-01-01,NATIONAL,27465,,Shortening of thigh bone,18.6,15.5,15.5,3.8,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,37.9,37.9,1225.9323499999998,1225.9323499999998
1. PFS,2025,2025-01-01,NATIONAL,27466,,Lengthening of thigh bone,17.28,15.23,15.23,3.52,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,36.03000000000001,36.03000000000001,1165.4443950000002,1165.4443950000002
1. PFS,2025,2025-01-01,NATIONAL,27468,,Shorten/lengthen thighs,19.97,16.65,16.65,4.09,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,40.709999999999994,40.709999999999994,1316.8260149999996,1316.8260149999996
1. PFS,2025,2025-01-01,NATIONAL,27470,,Repair of thigh,17.14,15.26,15.26,3.49,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,35.89,35.89,1160.915885,1160.915885
1. PFS,2025,2025-01-01,NATIONAL,27472,,Repair/graft of thigh,18.72,15.89,15.89,3.81,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,38.42,38.42,1242.75253,1242.75253
1. PFS,2025,2025-01-01,NATIONAL,27475,,Surgery to stop leg growth,8.93,9.65,9.65,1.81,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,20.389999999999997,20.389999999999997,659.5451349999998,659.5451349999998
1. PFS,2025,2025-01-01,NATIONAL,27477,,Surgery to stop leg growth,10.14,10.29,10.29,2.09,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,22.52,22.52,728.44318,728.44318
1. PFS,2025,2025-01-01,NATIONAL,27479,,Surgery to stop leg growth,13.16,12.2,12.2,2.68,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,28.04,28.04,906.99586,906.99586
1. PFS,2025,2025-01-01,NATIONAL,27485,,Surgery to stop leg growth,9.13,9.65,9.65,1.89,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,20.67,20.67,668.602155,668.602155
1. PFS,2025,2025-01-01,NATIONAL,27486,,Revise/replace knee joint,21.12,17.18,17.18,4.3,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,42.599999999999994,42.599999999999994,1377.9608999999998,1377.9608999999998
1. PFS,2025,2025-01-01,NATIONAL,27487,,Revise/replace knee joint,27.11,20.37,20.37,5.52,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,53.0,53.0,1714.3645,1714.3645
1. PFS,2025,2025-01-01,NATIONAL,27488,,Removal of knee prosthesis,17.6,15.33,15.33,3.57,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,36.5,36.5,1180.64725,1180.64725
1. PFS,2025,2025-01-01,NATIONAL,27495,,Reinforce thigh,16.54,14.47,14.47,3.36,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,34.37,34.37,1111.7492049999998,1111.7492049999998
1. PFS,2025,2025-01-01,NATIONAL,27496,,Decompression of thigh/knee,6.78,8.82,8.82,1.39,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,16.990000000000002,16.990000000000002,549.567035,549.567035
1. PFS,2025,2025-01-01,NATIONAL,27497,,Decompression of thigh/knee,7.79,8.5,8.5,1.59,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,17.88,17.88,578.35542,578.35542
1. PFS,2025,2025-01-01,NATIONAL,27498,,Decompression of thigh/knee,8.66,9.82,9.82,1.78,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,20.26,20.26,655.34009,655.34009
1. PFS,2025,2025-01-01,NATIONAL,27499,,Decompression of thigh/knee,9.43,10.22,10.22,1.92,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,21.57,21.57,697.7140049999999,697.7140049999999
1. PFS,2025,2025-01-01,NATIONAL,27500,,Treatment of thigh fracture,6.3,8.61,7.27,1.27,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,16.18,14.84,523.36637,480.02205999999995
1. PFS,2025,2025-01-01,NATIONAL,27501,,Treatment of thigh fracture,6.45,7.83,7.63,1.31,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,15.590000000000002,15.39,504.28193500000003,497.812635
1. PFS,2025,2025-01-01,NATIONAL,27502,,Treatment of thigh fracture,11.36,9.34,9.34,2.33,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,23.03,23.03,744.939895,744.939895
1. PFS,2025,2025-01-01,NATIONAL,27503,,Treatment of thigh fracture,11.27,10.95,10.95,2.28,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,24.5,24.5,792.48925,792.48925
1. PFS,2025,2025-01-01,NATIONAL,27506,,Treatment of thigh fracture,19.65,17.03,17.03,3.98,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,40.66,40.66,1315.20869,1315.20869
1. PFS,2025,2025-01-01,NATIONAL,27507,,Treatment of thigh fracture,14.48,12.0,12.0,2.94,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,29.42,29.42,951.63403,951.63403
1. PFS,2025,2025-01-01,NATIONAL,27508,,Treatment of thigh fracture,6.2,8.9,8.02,1.25,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,16.35,15.469999999999999,528.865275,500.40035499999993
1. PFS,2025,2025-01-01,NATIONAL,27509,,Treatment of thigh fracture,8.14,10.94,10.94,1.63,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,20.709999999999997,20.709999999999997,669.8960149999999,669.8960149999999
1. PFS,2025,2025-01-01,NATIONAL,27510,,Treatment of thigh fracture,9.8,9.03,9.03,2.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,20.849999999999998,20.849999999999998,674.4245249999999,674.4245249999999
1. PFS,2025,2025-01-01,NATIONAL,27511,,Treatment of thigh fracture,15.11,12.01,12.01,3.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,30.169999999999998,30.169999999999998,975.8939049999999,975.8939049999999
1. PFS,2025,2025-01-01,NATIONAL,27513,,Treatment of thigh fracture,19.25,14.19,14.19,3.89,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,37.33,37.33,1207.494845,1207.494845
1. PFS,2025,2025-01-01,NATIONAL,27514,,Treatment of thigh fracture,14.6,11.75,11.75,2.97,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,29.32,29.32,948.39938,948.39938
1. PFS,2025,2025-01-01,NATIONAL,27516,,Treat thigh fx growth plate,5.59,9.47,8.42,1.15,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,16.21,15.16,524.336765,490.37293999999997
1. PFS,2025,2025-01-01,NATIONAL,27517,,Treat thigh fx growth plate,9.12,10.29,10.29,1.89,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,21.299999999999997,21.299999999999997,688.9804499999999,688.9804499999999
1. PFS,2025,2025-01-01,NATIONAL,27519,,Treat thigh fx growth plate,13.25,11.09,11.09,2.73,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,27.07,27.07,875.6197549999999,875.6197549999999
1. PFS,2025,2025-01-01,NATIONAL,27520,,Treat kneecap fracture,3.04,6.68,5.89,0.6,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,10.319999999999999,9.53,333.81587999999994,308.262145
1. PFS,2025,2025-01-01,NATIONAL,27524,,Treat kneecap fracture,10.37,10.62,10.62,2.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,23.09,23.09,746.880685,746.880685
1. PFS,2025,2025-01-01,NATIONAL,27530,,Treat knee fracture,2.65,6.58,5.99,0.52,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,9.75,9.16,315.378375,296.29394
1. PFS,2025,2025-01-01,NATIONAL,27532,,Treat knee fracture,7.55,10.16,8.86,1.54,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,19.25,17.95,622.670125,580.6196749999999
1. PFS,2025,2025-01-01,NATIONAL,27535,,Treat knee fracture,13.41,11.1,11.1,2.73,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,27.24,27.24,881.1186599999999,881.1186599999999
1. PFS,2025,2025-01-01,NATIONAL,27536,,Treat knee fracture,17.39,15.22,15.22,3.52,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,36.13,36.13,1168.679045,1168.679045
1. PFS,2025,2025-01-01,NATIONAL,27538,,Treat knee fracture(s),5.09,9.02,7.97,1.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,15.12,14.069999999999999,489.07908,455.11525499999993
1. PFS,2025,2025-01-01,NATIONAL,27540,,Treat knee fracture,11.3,11.35,11.35,2.3,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,24.95,24.95,807.045175,807.045175
1. PFS,2025,2025-01-01,NATIONAL,27550,,Treat knee dislocation,5.98,8.76,7.43,1.23,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,15.97,14.64,516.573605,473.55276
1. PFS,2025,2025-01-01,NATIONAL,27552,,Treat knee dislocation,8.18,9.75,9.75,1.65,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,19.58,19.58,633.3444699999999,633.3444699999999
1. PFS,2025,2025-01-01,NATIONAL,27556,,Treat knee dislocation,13.0,10.95,10.95,2.65,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,26.599999999999998,26.599999999999998,860.4168999999999,860.4168999999999
1. PFS,2025,2025-01-01,NATIONAL,27557,,Treat knee dislocation,15.9,12.5,12.5,3.24,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,31.64,31.64,1023.44326,1023.44326
1. PFS,2025,2025-01-01,NATIONAL,27558,,Treat knee dislocation,18.39,13.81,13.81,3.76,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,35.96,35.96,1163.18014,1163.18014
1. PFS,2025,2025-01-01,NATIONAL,27560,,Treat kneecap dislocation,3.99,6.93,5.9,0.82,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,11.74,10.71,379.74791,346.431015
1. PFS,2025,2025-01-01,NATIONAL,27562,,Treat kneecap dislocation,5.98,8.06,8.06,1.23,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,15.270000000000001,15.270000000000001,493.931055,493.931055
1. PFS,2025,2025-01-01,NATIONAL,27566,,Treat kneecap dislocation,12.71,11.97,11.97,2.6,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,27.28,27.28,882.41252,882.41252
1. PFS,2025,2025-01-01,NATIONAL,27570,,Fixation of knee joint,1.79,2.6,2.6,0.38,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.7700000000000005,4.7700000000000005,154.29280500000002,154.29280500000002
1. PFS,2025,2025-01-01,NATIONAL,27580,,Fusion of knee,21.1,19.26,19.26,4.31,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,44.67,44.67,1444.918155,1444.918155
1. PFS,2025,2025-01-01,NATIONAL,27590,,Amputate leg at thigh,13.47,6.74,6.74,3.23,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,23.44,23.44,758.20196,758.20196
1. PFS,2025,2025-01-01,NATIONAL,27591,,Amputate leg at thigh,13.94,12.62,12.62,2.85,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,29.41,29.41,951.310565,951.310565
1. PFS,2025,2025-01-01,NATIONAL,27592,,Amputate leg at thigh,10.98,6.74,6.74,2.59,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,20.31,20.31,656.957415,656.957415
1. PFS,2025,2025-01-01,NATIONAL,27594,,Amputation follow-up surgery,7.29,6.39,6.39,1.65,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,15.33,15.33,495.871845,495.871845
1. PFS,2025,2025-01-01,NATIONAL,27596,,Amputation follow-up surgery,11.29,7.49,7.49,2.63,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,21.41,21.41,692.538565,692.538565
1. PFS,2025,2025-01-01,NATIONAL,27598,,Amputate lower leg at knee,11.22,7.15,7.15,2.61,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,20.98,20.98,678.62957,678.62957
1. PFS,2025,2025-01-01,NATIONAL,27600,,Decompression of lower leg,6.03,4.92,4.92,1.24,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,12.19,12.19,394.303835,394.303835
1. PFS,2025,2025-01-01,NATIONAL,27601,,Decompression of lower leg,6.05,6.18,6.18,1.15,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,13.38,13.38,432.79617,432.79617
1. PFS,2025,2025-01-01,NATIONAL,27602,,Decompression of lower leg,7.82,4.63,4.63,1.88,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,14.329999999999998,14.329999999999998,463.5253449999999,463.5253449999999
1. PFS,2025,2025-01-01,NATIONAL,27603,,Drain lower leg lesion,5.23,9.57,5.72,0.89,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,15.690000000000001,11.84,507.516585,382.98256
1. PFS,2025,2025-01-01,NATIONAL,27604,,Drain lower leg bursa,4.59,8.51,4.76,0.81,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,13.91,10.16,449.939815,328.64044
1. PFS,2025,2025-01-01,NATIONAL,27605,,Incision of achilles tendon,2.92,6.58,2.36,0.29,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,9.79,5.569999999999999,316.67223499999994,180.17000499999997
1. PFS,2025,2025-01-01,NATIONAL,27606,,Incision of achilles tendon,4.18,3.45,3.45,0.63,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,8.26,8.26,267.18208999999996,267.18208999999996
1. PFS,2025,2025-01-01,NATIONAL,27607,,Treat lower leg bone lesion,8.62,8.07,8.07,1.56,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,18.249999999999996,18.249999999999996,590.3236249999999,590.3236249999999
1. PFS,2025,2025-01-01,NATIONAL,27610,,Explore/treat ankle joint,9.13,8.97,8.97,1.64,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,19.740000000000002,19.740000000000002,638.5199100000001,638.5199100000001
